Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value,Sources
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,3/26/17,3/26/17,0.021067919,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,3/27/17,3/27/17,0.021768506,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,3/28/17,3/28/17,0.022557587,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,3/29/17,3/29/17,0.021100873,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,3/30/17,3/30/17,0.018411429,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,3/31/17,3/31/17,0.016907318,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/1/17,4/1/17,0.016621307,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/2/17,4/2/17,0.062938948,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/3/17,4/3/17,0.073247525,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/4/17,4/4/17,0.052795035,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/5/17,4/5/17,0.035807082,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/6/17,4/6/17,0.036038346,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/7/17,4/7/17,0.063815034,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/8/17,4/8/17,0.078968931,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/9/17,4/9/17,0.047227427,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/10/17,4/10/17,0.014466865,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/11/17,4/11/17,0.014483462,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/12/17,4/12/17,0.01424534,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/13/17,4/13/17,0.014106279,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/14/17,4/14/17,0.014110714,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/15/17,4/15/17,0.012054468,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/16/17,4/16/17,0.0121601,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/17/17,4/17/17,0.011784699,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/18/17,4/18/17,0.011351437,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/19/17,4/19/17,0.011316132,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/20/17,4/20/17,0.012288808,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/21/17,4/21/17,null,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/22/17,4/22/17,0.012704534,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/23/17,4/23/17,0.012635167,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/24/17,4/24/17,0.012669613,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/25/17,4/25/17,0.012722596,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/26/17,4/26/17,0.013019407,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/27/17,4/27/17,0.012561471,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/28/17,4/28/17,0.01293813,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/29/17,4/29/17,0.012916253,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,4/30/17,4/30/17,0.013286136,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/1/17,5/1/17,0.015764784,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/2/17,5/2/17,0.015741528,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/3/17,5/3/17,0.014511437,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/4/17,5/4/17,0.014743788,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/5/17,5/5/17,0.014969822,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/6/17,5/6/17,0.017057562,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/7/17,5/7/17,0.017149418,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/8/17,5/8/17,0.017324416,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/9/17,5/9/17,0.016216481,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/10/17,5/10/17,0.01434696,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/11/17,5/11/17,0.016613131,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/12/17,5/12/17,0.013537072,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/13/17,5/13/17,0.014066872,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/14/17,5/14/17,0.014428653,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/15/17,5/15/17,0.014045248,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/16/17,5/16/17,0.014043089,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/17/17,5/17/17,0.015942825,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/18/17,5/18/17,0.012729621,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/19/17,5/19/17,0.012767414,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/20/17,5/20/17,0.012877088,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/21/17,5/21/17,0.016516948,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/22/17,5/22/17,0.017298083,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/23/17,5/23/17,0.01689851,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/24/17,5/24/17,0.016464075,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/25/17,5/25/17,0.014883809,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/26/17,5/26/17,0.014210068,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/27/17,5/27/17,0.014996711,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/28/17,5/28/17,0.015230874,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/29/17,5/29/17,0.016094484,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/30/17,5/30/17,0.01648395,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,5/31/17,5/31/17,0.017744456,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/1/17,6/1/17,0.017037849,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/2/17,6/2/17,0.015392256,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/3/17,6/3/17,0.015729043,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/4/17,6/4/17,0.015777547,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/5/17,6/5/17,0.013817243,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/6/17,6/6/17,0.01955059,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/7/17,6/7/17,0.016923263,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/8/17,6/8/17,0.014427491,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/9/17,6/9/17,0.015378223,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/10/17,6/10/17,0.016744293,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/11/17,6/11/17,0.01796861,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/12/17,6/12/17,0.016078514,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/13/17,6/13/17,0.059164509,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/14/17,6/14/17,0.112324195,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/15/17,6/15/17,0.057914647,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/16/17,6/16/17,0.014202235,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/17/17,6/17/17,0.014014005,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/18/17,6/18/17,0.028169464,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/19/17,6/19/17,0.038479677,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/20/17,6/20/17,0.035930018,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/21/17,6/21/17,0.018351595,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/22/17,6/22/17,0.018330186,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/23/17,6/23/17,0.02581491,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/24/17,6/24/17,0.024844352,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/25/17,6/25/17,0.02534502,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/26/17,6/26/17,0.045916596,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/27/17,6/27/17,0.02477256,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/28/17,6/28/17,0.042960836,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/29/17,6/29/17,0.059992416,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,6/30/17,6/30/17,0.058284237,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/1/17,7/1/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/2/17,7/2/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/3/17,7/3/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/4/17,7/4/17,0.028409782,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/5/17,7/5/17,0.028025635,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/6/17,7/6/17,0.025312365,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/7/17,7/7/17,0.023193134,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/8/17,7/8/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/9/17,7/9/17,0.023988838,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/10/17,7/10/17,0.023193134,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/11/17,7/11/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/12/17,7/12/17,0.023537304,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/13/17,7/13/17,0.020962649,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/14/17,7/14/17,0.022225407,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/15/17,7/15/17,0.022474512,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/16/17,7/16/17,0.037669229,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/17/17,7/17/17,0.023708012,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/18/17,7/18/17,0.025512856,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/19/17,7/19/17,0.019563506,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/20/17,7/20/17,0.019990141,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/21/17,7/21/17,0.021145066,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/22/17,7/22/17,0.022793065,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/23/17,7/23/17,0.022178691,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/24/17,7/24/17,0.021221305,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/25/17,7/25/17,0.022978335,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/26/17,7/26/17,0.021516826,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/27/17,7/27/17,0.020902398,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/28/17,7/28/17,0.020640441,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/29/17,7/29/17,0.042429988,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/30/17,7/30/17,0.043042841,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,7/31/17,7/31/17,0.038359116,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/1/17,8/1/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/2/17,8/2/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/3/17,8/3/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/4/17,8/4/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/5/17,8/5/17,0.020397239,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/6/17,8/6/17,0.019594474,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/7/17,8/7/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/8/17,8/8/17,0.04590968,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/9/17,8/9/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/10/17,8/10/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/11/17,8/11/17,0.035849587,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/12/17,8/12/17,0.037589088,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/13/17,8/13/17,0.037216893,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/14/17,8/14/17,0.029806215,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/15/17,8/15/17,0.029748162,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/16/17,8/16/17,0.028088348,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/17/17,8/17/17,0.02968828,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/18/17,8/18/17,0.02716327,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/19/17,8/19/17,0.026145737,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/20/17,8/20/17,0.026273579,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/21/17,8/21/17,0.035371472,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/22/17,8/22/17,0.043544796,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/23/17,8/23/17,0.041860476,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/24/17,8/24/17,0.039690437,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/25/17,8/25/17,0.04144765,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/26/17,8/26/17,0.053060262,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/27/17,8/27/17,0.048337515,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/28/17,8/28/17,0.045684938,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/29/17,8/29/17,0.029688971,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/30/17,8/30/17,0.02591669,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,8/31/17,8/31/17,0.024489691,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/1/17,9/1/17,0.024978864,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/2/17,9/2/17,0.025109943,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/3/17,9/3/17,0.031361584,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/4/17,9/4/17,0.032793524,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/5/17,9/5/17,0.031289299,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/6/17,9/6/17,0.035285706,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/7/17,9/7/17,0.035277207,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/8/17,9/8/17,0.030628296,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/9/17,9/9/17,0.028118051,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/10/17,9/10/17,0.026919768,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/11/17,9/11/17,0.023403867,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/12/17,9/12/17,0.023424711,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/13/17,9/13/17,0.022490183,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/14/17,9/14/17,0.023184155,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/15/17,9/15/17,0.022449179,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/16/17,9/16/17,0.023193134,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/17/17,9/17/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/18/17,9/18/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/19/17,9/19/17,0.023193134,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/20/17,9/20/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/21/17,9/21/17,0.033844883,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/22/17,9/22/17,0.024309053,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/23/17,9/23/17,0.020769963,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/24/17,9/24/17,0.01714925,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/25/17,9/25/17,0.023184155,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/26/17,9/26/17,0.033780114,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/27/17,9/27/17,0.032457403,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/28/17,9/28/17,0.028118433,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/29/17,9/29/17,0.022127068,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,9/30/17,9/30/17,0.02206572,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,10/1/17,10/1/17,0.021135296,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,10/2/17,10/2/17,0.02379893,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,10/3/17,10/3/17,0.023932775,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,10/4/17,10/4/17,0.025697825,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,10/5/17,10/5/17,0.025516786,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,10/6/17,10/6/17,0.022381553,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Mauritania,,cubic meters per cubic meters,daily,10/7/17,10/7/17,0.021965768,"SMOS,Gro Intelligence"
