Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value,Sources
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,2/24/17,2/24/17,0.098698174,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,2/25/17,2/25/17,0.074948503,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,2/26/17,2/26/17,0.076346501,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,2/27/17,2/27/17,0.072240346,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,2/28/17,2/28/17,0.095191932,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/1/17,3/1/17,0.095191932,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/2/17,3/2/17,0.075871824,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/3/17,3/3/17,0.075985958,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/4/17,3/4/17,0.061922768,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/5/17,3/5/17,0.085349845,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/6/17,3/6/17,0.085349845,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/7/17,3/7/17,0.072180305,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/8/17,3/8/17,0.079252442,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/9/17,3/9/17,0.078865534,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/10/17,3/10/17,0.0892379,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/11/17,3/11/17,0.0892379,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/12/17,3/12/17,0.070649721,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/13/17,3/13/17,0.076344337,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/14/17,3/14/17,0.076107423,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/15/17,3/15/17,0.056788221,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/16/17,3/16/17,null,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/17/17,3/17/17,0.145832946,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/18/17,3/18/17,0.145319159,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/19/17,3/19/17,0.145319159,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/20/17,3/20/17,0.055400124,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/21/17,3/21/17,0.056073283,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/22/17,3/22/17,0.054471479,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/23/17,3/23/17,0.074282016,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/24/17,3/24/17,0.074282016,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/25/17,3/25/17,0.056742295,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/26/17,3/26/17,0.068848382,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/27/17,3/27/17,0.065811497,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/28/17,3/28/17,0.069581995,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/29/17,3/29/17,0.069581995,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/30/17,3/30/17,0.056598776,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,3/31/17,3/31/17,0.071469759,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/1/17,4/1/17,0.071251367,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/2/17,4/2/17,0.054013037,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/3/17,4/3/17,0.053337156,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/4/17,4/4/17,0.053758829,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/5/17,4/5/17,0.089358003,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/6/17,4/6/17,0.089358003,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/7/17,4/7/17,0.057493628,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/8/17,4/8/17,0.057942178,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/9/17,4/9/17,0.055689989,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/10/17,4/10/17,0.066803413,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/11/17,4/11/17,0.080636683,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/12/17,4/12/17,0.060644906,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/13/17,4/13/17,0.066464968,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/14/17,4/14/17,0.066033278,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/15/17,4/15/17,0.055474536,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/16/17,4/16/17,0.055474536,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/17/17,4/17/17,0.055886552,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/18/17,4/18/17,0.07596002,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/19/17,4/19/17,0.075801678,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/20/17,4/20/17,0.055984345,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/21/17,4/21/17,null,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/22/17,4/22/17,0.065021505,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/23/17,4/23/17,0.103519177,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/24/17,4/24/17,0.103519177,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/25/17,4/25/17,0.054923801,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/26/17,4/26/17,0.055834291,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/27/17,4/27/17,0.055829908,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/28/17,4/28/17,0.08360391,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/29/17,4/29/17,0.08360391,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,4/30/17,4/30/17,0.095519596,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/1/17,5/1/17,0.125548704,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/2/17,5/2/17,0.12427295,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/3/17,5/3/17,0.061501198,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/4/17,5/4/17,0.061501198,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/5/17,5/5/17,0.064124144,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/6/17,5/6/17,0.096246805,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/7/17,5/7/17,0.093796979,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/8/17,5/8/17,0.114638706,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/9/17,5/9/17,0.114638706,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/10/17,5/10/17,0.117608342,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/11/17,5/11/17,0.093419231,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/12/17,5/12/17,0.131313606,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/13/17,5/13/17,0.121904581,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/14/17,5/14/17,0.122115651,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/15/17,5/15/17,0.116061633,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/16/17,5/16/17,0.19157729,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/17/17,5/17/17,0.180918048,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/18/17,5/18/17,0.139146929,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/19/17,5/19/17,0.136889947,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/20/17,5/20/17,0.126112532,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/21/17,5/21/17,0.143320763,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/22/17,5/22/17,0.154661174,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/23/17,5/23/17,0.125323048,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/24/17,5/24/17,0.094406877,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/25/17,5/25/17,0.128080154,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/26/17,5/26/17,0.060762196,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/27/17,5/27/17,0.060762196,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/28/17,5/28/17,0.0647194,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/29/17,5/29/17,0.073279022,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/30/17,5/30/17,0.073279022,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,5/31/17,5/31/17,0.08363926,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/1/17,6/1/17,0.059561526,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/2/17,6/2/17,0.058847676,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/3/17,6/3/17,0.116626346,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/4/17,6/4/17,0.116626346,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/5/17,6/5/17,0.088211899,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/6/17,6/6/17,0.124766389,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/7/17,6/7/17,0.105345791,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/8/17,6/8/17,0.064937335,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/9/17,6/9/17,0.064937335,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/10/17,6/10/17,0.051568033,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/11/17,6/11/17,0.067521234,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/12/17,6/12/17,0.063191985,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/13/17,6/13/17,0.047797404,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/14/17,6/14/17,0.047797035,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/15/17,6/15/17,0.044745047,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/16/17,6/16/17,0.070526844,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/17/17,6/17/17,0.07018181,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/18/17,6/18/17,0.053753106,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/19/17,6/19/17,0.054199019,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/20/17,6/20/17,0.064814966,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/21/17,6/21/17,0.099372936,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/22/17,6/22/17,0.099372936,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/23/17,6/23/17,0.118080969,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/24/17,6/24/17,0.07777808,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/25/17,6/25/17,0.074424546,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/26/17,6/26/17,0.145112123,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/27/17,6/27/17,0.119526286,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/28/17,6/28/17,0.099566961,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/29/17,6/29/17,null,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,6/30/17,6/30/17,0.100752248,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/1/17,7/1/17,0.06571929,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/2/17,7/2/17,0.06571929,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/3/17,7/3/17,0.06571929,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/4/17,7/4/17,0.100935528,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/5/17,7/5/17,0.101768777,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/6/17,7/6/17,0.07351715,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/7/17,7/7/17,0.126151758,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/8/17,7/8/17,0.06571929,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/9/17,7/9/17,0.092339037,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/10/17,7/10/17,0.126151758,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/11/17,7/11/17,0.06571929,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/12/17,7/12/17,0.135501721,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/13/17,7/13/17,0.117794818,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/14/17,7/14/17,0.12669974,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/15/17,7/15/17,0.126623314,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/16/17,7/16/17,0.123762585,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/17/17,7/17/17,0.081817871,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/18/17,7/18/17,0.10790223,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/19/17,7/19/17,0.071791094,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/20/17,7/20/17,0.120878169,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/21/17,7/21/17,0.075612593,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/22/17,7/22/17,0.080052549,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/23/17,7/23/17,0.080052549,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/24/17,7/24/17,0.101727618,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/25/17,7/25/17,0.104037021,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/26/17,7/26/17,0.08654909,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/27/17,7/27/17,0.07580829,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/28/17,7/28/17,0.07580829,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/29/17,7/29/17,0.135278871,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/30/17,7/30/17,0.145481898,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,7/31/17,7/31/17,0.139432939,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/1/17,8/1/17,0.06571929,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/2/17,8/2/17,0.06571929,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/3/17,8/3/17,0.06571929,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/4/17,8/4/17,0.06571929,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/5/17,8/5/17,0.089599443,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/6/17,8/6/17,0.125273315,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/7/17,8/7/17,0.06571929,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/8/17,8/8/17,0.088760313,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/9/17,8/9/17,0.06571929,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/10/17,8/10/17,0.06571929,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/11/17,8/11/17,0.13191702,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/12/17,8/12/17,0.135052731,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/13/17,8/13/17,0.100559836,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/14/17,8/14/17,0.149467882,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/15/17,8/15/17,0.149467882,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/16/17,8/16/17,0.254215424,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/17/17,8/17/17,0.255753223,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/18/17,8/18/17,0.214855882,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/19/17,8/19/17,0.137821589,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/20/17,8/20/17,0.137821589,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/21/17,8/21/17,0.108885326,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/22/17,8/22/17,0.118925612,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/23/17,8/23/17,0.118681826,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/24/17,8/24/17,0.1223962,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/25/17,8/25/17,0.121995988,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/26/17,8/26/17,0.086385234,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/27/17,8/27/17,0.111862867,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/28/17,8/28/17,0.111862867,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/29/17,8/29/17,0.197601167,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/30/17,8/30/17,0.197484805,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,8/31/17,8/31/17,0.12152671,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,9/1/17,9/1/17,0.124197148,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,9/2/17,9/2/17,0.124197148,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,9/3/17,9/3/17,0.143190984,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,9/4/17,9/4/17,0.156356863,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,9/5/17,9/5/17,0.141082879,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,9/6/17,9/6/17,0.148486981,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Eritrea,,cubic meters per cubic meters,daily,9/7/17,9/7/17,0.148486981,"SMOS,Gro Intelligence"
